"Name","total_seconds","target_state","growing_jump","edge_strategy"
"devoted-glitter-2433","92.67799830436708","sconf_image(""hard/lena.png"")","3","EdgeStrategy.MIRROR"
"true-cloud-2432","73.21799921989441","sconf_image(""hard/lena.png"")","2","EdgeStrategy.TF_SAME"
"peach-shadow-2431","98.3870017528534","sconf_image(""hard/lena.png"")","2","EdgeStrategy.MIRROR"
"vital-energy-2430","71.32445120811462","sconf_image(""hard/lena.png"")","1","EdgeStrategy.TF_SAME"
"exalted-dust-2429","108.40700006484984","sconf_image(""hard/lena.png"")","1","EdgeStrategy.MIRROR"
"vocal-frost-2428","43.370999813079834","sconf_image(""hard/lena.png"")","0","EdgeStrategy.TF_SAME"
"faithful-donkey-2427","98.12999486923218","sconf_image(""hard/lena.png"")","0","EdgeStrategy.MIRROR"
"dandy-durian-2426","48.90899920463562","sconf_image(""hard/arch.png"")","14","EdgeStrategy.TF_SAME"
"rich-thunder-2425","77.02799963951111","sconf_image(""hard/arch.png"")","14","EdgeStrategy.MIRROR"
"upbeat-shape-2424","91.44299507141112","sconf_image(""hard/arch.png"")","13","EdgeStrategy.TF_SAME"
"rosy-haze-2423","113.0219976902008","sconf_image(""hard/arch.png"")","13","EdgeStrategy.MIRROR"
"giddy-serenity-2422","72.60100102424622","sconf_image(""hard/arch.png"")","12","EdgeStrategy.TF_SAME"
"generous-tree-2421","92.98299527168274","sconf_image(""hard/arch.png"")","12","EdgeStrategy.MIRROR"
"astral-feather-2420","81.7040011882782","sconf_image(""hard/arch.png"")","11","EdgeStrategy.TF_SAME"
"smooth-cloud-2419","113.3360002040863","sconf_image(""hard/arch.png"")","11","EdgeStrategy.MIRROR"
"trim-plant-2418","55.495420932769775","sconf_image(""hard/arch.png"")","10","EdgeStrategy.TF_SAME"
"light-bee-2417","103.3860034942627","sconf_image(""hard/arch.png"")","10","EdgeStrategy.MIRROR"
"sleek-butterfly-2416","53.20299935340881","sconf_image(""hard/arch.png"")","9","EdgeStrategy.TF_SAME"
"feasible-wildflower-2415","111.50599956512453","sconf_image(""hard/arch.png"")","9","EdgeStrategy.MIRROR"
"feasible-pyramid-2414","80.96900153160095","sconf_image(""hard/arch.png"")","8","EdgeStrategy.TF_SAME"
"wise-dew-2413","113.70599007606506","sconf_image(""hard/arch.png"")","8","EdgeStrategy.MIRROR"
"wise-sound-2412","70.82300066947937","sconf_image(""hard/arch.png"")","7","EdgeStrategy.TF_SAME"
"misunderstood-grass-2411","106.343998670578","sconf_image(""hard/arch.png"")","7","EdgeStrategy.MIRROR"
"woven-firebrand-2410","62.48799920082092","sconf_image(""hard/arch.png"")","6","EdgeStrategy.TF_SAME"
"firm-puddle-2409","95.57300162315369","sconf_image(""hard/arch.png"")","6","EdgeStrategy.MIRROR"
"bright-disco-2408","85.70198035240173","sconf_image(""hard/arch.png"")","5","EdgeStrategy.TF_SAME"
"scarlet-pyramid-2407","114.56799983978271","sconf_image(""hard/arch.png"")","5","EdgeStrategy.MIRROR"
"driven-serenity-2406","73.9599974155426","sconf_image(""hard/arch.png"")","4","EdgeStrategy.TF_SAME"
"spring-snowball-2405","95.66947078704834","sconf_image(""hard/arch.png"")","4","EdgeStrategy.MIRROR"
"dandy-dew-2404","80.82699966430664","sconf_image(""hard/arch.png"")","3","EdgeStrategy.TF_SAME"
"comfy-plant-2403","100.45923590660097","sconf_image(""hard/arch.png"")","3","EdgeStrategy.MIRROR"
"vocal-dawn-2402","82.652996301651","sconf_image(""hard/arch.png"")","2","EdgeStrategy.TF_SAME"
"winter-cloud-2401","114.49723768234252","sconf_image(""hard/arch.png"")","2","EdgeStrategy.MIRROR"
"morning-spaceship-2400","92.7500011920929","sconf_image(""hard/arch.png"")","1","EdgeStrategy.TF_SAME"
"spring-firebrand-2399","139.1620008945465","sconf_image(""hard/arch.png"")","1","EdgeStrategy.MIRROR"
"visionary-silence-2398","73.09800100326538","sconf_image(""hard/arch.png"")","0","EdgeStrategy.TF_SAME"
"revived-shadow-2397","108.83998227119446","sconf_image(""hard/arch.png"")","0","EdgeStrategy.MIRROR"
"dry-breeze-2396","40.85700249671936","sconf_image(""hard/water.png"")","14","EdgeStrategy.TF_SAME"
"comic-plant-2395","52.5956392288208","sconf_image(""hard/water.png"")","14","EdgeStrategy.MIRROR"
"gentle-darkness-2394","47.3310010433197","sconf_image(""hard/water.png"")","13","EdgeStrategy.TF_SAME"
"serene-darkness-2393","63.344995975494385","sconf_image(""hard/water.png"")","13","EdgeStrategy.MIRROR"
"treasured-terrain-2392","45.94599962234497","sconf_image(""hard/water.png"")","12","EdgeStrategy.TF_SAME"
"classic-pond-2391","62.40801167488098","sconf_image(""hard/water.png"")","12","EdgeStrategy.MIRROR"
"giddy-flower-2390","43.80066156387329","sconf_image(""hard/water.png"")","11","EdgeStrategy.TF_SAME"
"usual-voice-2389","51.63600206375122","sconf_image(""hard/water.png"")","11","EdgeStrategy.MIRROR"
"lemon-waterfall-2388","38.9050018787384","sconf_image(""hard/water.png"")","10","EdgeStrategy.TF_SAME"
"zany-lake-2387","66.84900045394897","sconf_image(""hard/water.png"")","10","EdgeStrategy.MIRROR"
"helpful-dew-2386","44.327003479003906","sconf_image(""hard/water.png"")","9","EdgeStrategy.TF_SAME"
"young-dream-2385","50.89499807357788","sconf_image(""hard/water.png"")","9","EdgeStrategy.MIRROR"
"wandering-water-2384","49.0190007686615","sconf_image(""hard/water.png"")","8","EdgeStrategy.TF_SAME"
"logical-frost-2383","62.67068958282471","sconf_image(""hard/water.png"")","8","EdgeStrategy.MIRROR"
"deep-thunder-2382","43.974000692367554","sconf_image(""hard/water.png"")","7","EdgeStrategy.TF_SAME"
"summer-surf-2381","63.359999895095825","sconf_image(""hard/water.png"")","7","EdgeStrategy.MIRROR"
"sage-terrain-2380","48.905001163482666","sconf_image(""hard/water.png"")","6","EdgeStrategy.TF_SAME"
"whole-grass-2379","49.67799949645996","sconf_image(""hard/water.png"")","6","EdgeStrategy.MIRROR"
"lilac-rain-2378","57.100000619888306","sconf_image(""hard/water.png"")","5","EdgeStrategy.TF_SAME"
"giddy-sea-2377","75.76099562644958","sconf_image(""hard/water.png"")","5","EdgeStrategy.MIRROR"
"fine-donkey-2376","48.002875089645386","sconf_image(""hard/water.png"")","4","EdgeStrategy.TF_SAME"
"winter-sun-2375","70.28499913215637","sconf_image(""hard/water.png"")","4","EdgeStrategy.MIRROR"
"wise-bee-2374","51.059998989105225","sconf_image(""hard/water.png"")","3","EdgeStrategy.TF_SAME"
"warm-sea-2373","62.8699996471405","sconf_image(""hard/water.png"")","3","EdgeStrategy.MIRROR"
"lively-star-2372","57.20224070549011","sconf_image(""hard/water.png"")","2","EdgeStrategy.TF_SAME"
"dutiful-thunder-2371","71.08899855613708","sconf_image(""hard/water.png"")","2","EdgeStrategy.MIRROR"
"astral-wave-2370","57.316540479660034","sconf_image(""hard/water.png"")","1","EdgeStrategy.TF_SAME"
"super-hill-2369","83.0384750366211","sconf_image(""hard/water.png"")","1","EdgeStrategy.MIRROR"
"glamorous-gorge-2368","59.59999585151672","sconf_image(""hard/water.png"")","0","EdgeStrategy.TF_SAME"
"glad-sun-2367","71.82400155067444","sconf_image(""hard/water.png"")","0","EdgeStrategy.MIRROR"
"effortless-fire-2366","54.76400017738342","sconf_image(""hard/rose.png"")","14","EdgeStrategy.TF_SAME"
"classic-plasma-2365","84.57032346725464","sconf_image(""hard/rose.png"")","14","EdgeStrategy.MIRROR"
"rural-lion-2364","62.7819983959198","sconf_image(""hard/rose.png"")","13","EdgeStrategy.TF_SAME"
"comfy-durian-2363","85.73800158500671","sconf_image(""hard/rose.png"")","13","EdgeStrategy.MIRROR"
"driven-fog-2362","62.12700128555298","sconf_image(""hard/rose.png"")","12","EdgeStrategy.TF_SAME"
"hopeful-night-2361","98.85899877548218","sconf_image(""hard/rose.png"")","12","EdgeStrategy.MIRROR"
"skilled-thunder-2360","63.705000162124634","sconf_image(""hard/rose.png"")","11","EdgeStrategy.TF_SAME"
"crimson-forest-2359","73.02099919319153","sconf_image(""hard/rose.png"")","11","EdgeStrategy.MIRROR"
"deft-serenity-2358","57.988999366760254","sconf_image(""hard/rose.png"")","10","EdgeStrategy.TF_SAME"
"vibrant-totem-2357","87.84800028800964","sconf_image(""hard/rose.png"")","10","EdgeStrategy.MIRROR"
"eager-glitter-2356","58.23799920082092","sconf_image(""hard/rose.png"")","9","EdgeStrategy.TF_SAME"
"polished-wildflower-2355","70.1609992980957","sconf_image(""hard/rose.png"")","9","EdgeStrategy.MIRROR"
"desert-deluge-2354","60.200000286102295","sconf_image(""hard/rose.png"")","8","EdgeStrategy.TF_SAME"
"major-sea-2353","81.59069395065308","sconf_image(""hard/rose.png"")","8","EdgeStrategy.MIRROR"
"gallant-lake-2352","53.36900067329407","sconf_image(""hard/rose.png"")","7","EdgeStrategy.TF_SAME"
"celestial-puddle-2351","85.7830011844635","sconf_image(""hard/rose.png"")","7","EdgeStrategy.MIRROR"
"fresh-monkey-2350","58.16798949241638","sconf_image(""hard/rose.png"")","6","EdgeStrategy.TF_SAME"
"prime-serenity-2349","85.21600031852722","sconf_image(""hard/rose.png"")","6","EdgeStrategy.MIRROR"
"zesty-surf-2348","62.691001176834106","sconf_image(""hard/rose.png"")","5","EdgeStrategy.TF_SAME"
"avid-thunder-2347","86.874751329422","sconf_image(""hard/rose.png"")","5","EdgeStrategy.MIRROR"
"winter-sea-2346","65.86800003051758","sconf_image(""hard/rose.png"")","4","EdgeStrategy.TF_SAME"
"misty-grass-2345","81.57799983024597","sconf_image(""hard/rose.png"")","4","EdgeStrategy.MIRROR"
"different-oath-2344","72.97499871253967","sconf_image(""hard/rose.png"")","3","EdgeStrategy.TF_SAME"
"whole-butterfly-2343","89.32200050354004","sconf_image(""hard/rose.png"")","3","EdgeStrategy.MIRROR"
"tough-plant-2342","76.1639997959137","sconf_image(""hard/rose.png"")","2","EdgeStrategy.TF_SAME"
"warm-firebrand-2341","111.82499861717224","sconf_image(""hard/rose.png"")","2","EdgeStrategy.MIRROR"
"denim-star-2340","90.119127035141","sconf_image(""hard/rose.png"")","1","EdgeStrategy.TF_SAME"
"confused-sunset-2339","108.86739087104796","sconf_image(""hard/rose.png"")","1","EdgeStrategy.MIRROR"
"glamorous-darkness-2338","44.748995780944824","sconf_image(""hard/rose.png"")","0","EdgeStrategy.TF_SAME"
"pretty-eon-2337","111.35899662971497","sconf_image(""hard/rose.png"")","0","EdgeStrategy.MIRROR"
"bumbling-dew-2336","60.74099659919739","sconf_image(""hard/pills.png"")","14","EdgeStrategy.TF_SAME"
"lyric-plasma-2335","99.9630000591278","sconf_image(""hard/pills.png"")","14","EdgeStrategy.MIRROR"
"elated-darkness-2334","69.3110020160675","sconf_image(""hard/pills.png"")","13","EdgeStrategy.TF_SAME"
"dainty-haze-2333","137.43999886512756","sconf_image(""hard/pills.png"")","13","EdgeStrategy.MIRROR"
"glorious-leaf-2332","62.41600036621094","sconf_image(""hard/pills.png"")","12","EdgeStrategy.TF_SAME"
"avid-forest-2331","109.1369969844818","sconf_image(""hard/pills.png"")","12","EdgeStrategy.MIRROR"
"jolly-thunder-2330","68.41700029373169","sconf_image(""hard/pills.png"")","11","EdgeStrategy.TF_SAME"
"blooming-darkness-2329","93.99199914932252","sconf_image(""hard/pills.png"")","11","EdgeStrategy.MIRROR"
"tough-sea-2328","71.90200066566467","sconf_image(""hard/pills.png"")","10","EdgeStrategy.TF_SAME"
"leafy-pond-2327","73.30599856376648","sconf_image(""hard/pills.png"")","10","EdgeStrategy.MIRROR"
"unique-river-2326","66.17200016975403","sconf_image(""hard/pills.png"")","9","EdgeStrategy.TF_SAME"
"polished-grass-2325","74.22000193595886","sconf_image(""hard/pills.png"")","9","EdgeStrategy.MIRROR"
"avid-wind-2324","74.10399961471558","sconf_image(""hard/pills.png"")","8","EdgeStrategy.TF_SAME"
"fearless-dew-2323","101.3529999256134","sconf_image(""hard/pills.png"")","8","EdgeStrategy.MIRROR"
"cerulean-valley-2322","67.32599997520447","sconf_image(""hard/pills.png"")","7","EdgeStrategy.TF_SAME"
"genial-plant-2321","85.68368601799011","sconf_image(""hard/pills.png"")","7","EdgeStrategy.MIRROR"
"gentle-cherry-2320","94.24999976158142","sconf_image(""hard/pills.png"")","6","EdgeStrategy.TF_SAME"
"rich-brook-2319","104.11500239372252","sconf_image(""hard/pills.png"")","6","EdgeStrategy.MIRROR"
"fanciful-plant-2318","80.57884550094604","sconf_image(""hard/pills.png"")","5","EdgeStrategy.TF_SAME"
"denim-sun-2317","104.00400042533876","sconf_image(""hard/pills.png"")","5","EdgeStrategy.MIRROR"
"pretty-microwave-2316","80.57700061798096","sconf_image(""hard/pills.png"")","4","EdgeStrategy.TF_SAME"
"skilled-surf-2315","103.29899907112122","sconf_image(""hard/pills.png"")","4","EdgeStrategy.MIRROR"
"eternal-lake-2314","76.00400066375732","sconf_image(""hard/pills.png"")","3","EdgeStrategy.TF_SAME"
"upbeat-lake-2313","113.7169954776764","sconf_image(""hard/pills.png"")","3","EdgeStrategy.MIRROR"
"frosty-jazz-2312","87.97130942344666","sconf_image(""hard/pills.png"")","2","EdgeStrategy.TF_SAME"
"misty-galaxy-2311","123.94061493873596","sconf_image(""hard/pills.png"")","2","EdgeStrategy.MIRROR"
"eager-shadow-2310","91.40799951553343","sconf_image(""hard/pills.png"")","1","EdgeStrategy.TF_SAME"
"winter-monkey-2309","107.25899934768675","sconf_image(""hard/pills.png"")","1","EdgeStrategy.MIRROR"
"celestial-sea-2308","71.69400143623352","sconf_image(""hard/pills.png"")","0","EdgeStrategy.TF_SAME"
"classic-morning-2307","71.5350022315979","sconf_image(""hard/pills.png"")","0","EdgeStrategy.MIRROR"
"wise-valley-2306","50.36499857902527","sconf_image(""hard/peppers.png"")","14","EdgeStrategy.TF_SAME"
"fanciful-lion-2305","92.01299619674684","sconf_image(""hard/peppers.png"")","14","EdgeStrategy.MIRROR"
"expert-lion-2304","41.35099911689758","sconf_image(""hard/peppers.png"")","13","EdgeStrategy.TF_SAME"
"dutiful-sea-2303","92.79800057411194","sconf_image(""hard/peppers.png"")","13","EdgeStrategy.MIRROR"
"super-cherry-2302","52.55399751663208","sconf_image(""hard/peppers.png"")","12","EdgeStrategy.TF_SAME"
"dutiful-resonance-2301","94.82300114631651","sconf_image(""hard/peppers.png"")","12","EdgeStrategy.MIRROR"
"lemon-snowflake-2300","44.01200270652771","sconf_image(""hard/peppers.png"")","11","EdgeStrategy.TF_SAME"
"vital-tree-2299","69.11899924278259","sconf_image(""hard/peppers.png"")","11","EdgeStrategy.MIRROR"
"likely-glade-2298","51.90099740028381","sconf_image(""hard/peppers.png"")","10","EdgeStrategy.TF_SAME"
"smooth-dragon-2297","91.93971753120422","sconf_image(""hard/peppers.png"")","10","EdgeStrategy.MIRROR"
"helpful-universe-2296","36.882296085357666","sconf_image(""hard/peppers.png"")","9","EdgeStrategy.TF_SAME"
"zesty-pine-2295","63.25500178337097","sconf_image(""hard/peppers.png"")","9","EdgeStrategy.MIRROR"
"robust-universe-2294","42.35699963569641","sconf_image(""hard/peppers.png"")","8","EdgeStrategy.TF_SAME"
"super-meadow-2293","86.99899816513062","sconf_image(""hard/peppers.png"")","8","EdgeStrategy.MIRROR"
"bright-plasma-2292","43.935996770858765","sconf_image(""hard/peppers.png"")","7","EdgeStrategy.TF_SAME"
"dauntless-snowball-2291","71.5520007610321","sconf_image(""hard/peppers.png"")","7","EdgeStrategy.MIRROR"
"different-sun-2290","50.68900084495544","sconf_image(""hard/peppers.png"")","6","EdgeStrategy.TF_SAME"
"young-shadow-2289","68.43075680732727","sconf_image(""hard/peppers.png"")","6","EdgeStrategy.MIRROR"
"resilient-cosmos-2288","52.00699853897095","sconf_image(""hard/peppers.png"")","5","EdgeStrategy.TF_SAME"
"rich-fog-2287","94.42700004577635","sconf_image(""hard/peppers.png"")","5","EdgeStrategy.MIRROR"
"helpful-wood-2286","51.49499821662903","sconf_image(""hard/peppers.png"")","4","EdgeStrategy.TF_SAME"
"easy-darkness-2285","83.26299810409546","sconf_image(""hard/peppers.png"")","4","EdgeStrategy.MIRROR"
"cerulean-salad-2284","51.644999742507935","sconf_image(""hard/peppers.png"")","3","EdgeStrategy.TF_SAME"
"solar-bee-2283","86.54900026321411","sconf_image(""hard/peppers.png"")","3","EdgeStrategy.MIRROR"
"trim-breeze-2282","66.90499782562256","sconf_image(""hard/peppers.png"")","2","EdgeStrategy.TF_SAME"
"dutiful-spaceship-2281","110.86970257759094","sconf_image(""hard/peppers.png"")","2","EdgeStrategy.MIRROR"
"usual-bee-2280","69.41700053215027","sconf_image(""hard/peppers.png"")","1","EdgeStrategy.TF_SAME"
"fanciful-feather-2279","95.40714311599731","sconf_image(""hard/peppers.png"")","1","EdgeStrategy.MIRROR"
"rosy-totem-2278","37.7289981842041","sconf_image(""hard/peppers.png"")","0","EdgeStrategy.TF_SAME"
"proud-bush-2277","83.83900046348572","sconf_image(""hard/peppers.png"")","0","EdgeStrategy.MIRROR"
"fresh-thunder-2276","32.78999996185303","sconf_image(""hard/lena.png"")","14","EdgeStrategy.TF_SAME"
"pretty-bush-2275","66.52699708938599","sconf_image(""hard/lena.png"")","14","EdgeStrategy.MIRROR"
"dulcet-firebrand-2274","41.93499922752381","sconf_image(""hard/lena.png"")","13","EdgeStrategy.TF_SAME"
"valiant-rain-2273","81.87399768829346","sconf_image(""hard/lena.png"")","13","EdgeStrategy.MIRROR"
"polar-sunset-2272","49.851001501083374","sconf_image(""hard/lena.png"")","12","EdgeStrategy.TF_SAME"
"fluent-dawn-2271","61.154999017715454","sconf_image(""hard/lena.png"")","12","EdgeStrategy.MIRROR"
"kind-disco-2270","38.8240008354187","sconf_image(""hard/lena.png"")","11","EdgeStrategy.TF_SAME"
"iconic-tree-2269","67.45899844169617","sconf_image(""hard/lena.png"")","11","EdgeStrategy.MIRROR"
"lilac-monkey-2268","42.07399654388428","sconf_image(""hard/lena.png"")","10","EdgeStrategy.TF_SAME"
"stellar-sunset-2267","59.60799860954285","sconf_image(""hard/lena.png"")","10","EdgeStrategy.MIRROR"
"magic-dream-2266","38.846001625061035","sconf_image(""hard/lena.png"")","9","EdgeStrategy.TF_SAME"
"lilac-universe-2265","56.01899981498718","sconf_image(""hard/lena.png"")","9","EdgeStrategy.MIRROR"
"ruby-sea-2264","37.135998249053955","sconf_image(""hard/lena.png"")","8","EdgeStrategy.TF_SAME"
"lucky-frost-2263","71.50999999046326","sconf_image(""hard/lena.png"")","8","EdgeStrategy.MIRROR"
"ruby-fire-2262","44.63300013542175","sconf_image(""hard/lena.png"")","7","EdgeStrategy.TF_SAME"
"eager-pine-2261","81.50000023841858","sconf_image(""hard/lena.png"")","7","EdgeStrategy.MIRROR"
"glowing-leaf-2260","42.4760000705719","sconf_image(""hard/lena.png"")","6","EdgeStrategy.TF_SAME"
"hardy-lake-2259","66.50699830055237","sconf_image(""hard/lena.png"")","6","EdgeStrategy.MIRROR"
"ruby-snow-2258","42.11599946022034","sconf_image(""hard/lena.png"")","5","EdgeStrategy.TF_SAME"
"vague-lake-2257","63.19799613952637","sconf_image(""hard/lena.png"")","5","EdgeStrategy.MIRROR"
"desert-galaxy-2256","42.65599966049194","sconf_image(""hard/lena.png"")","4","EdgeStrategy.TF_SAME"
"peach-frog-2255","62.46299481391907","sconf_image(""hard/lena.png"")","4","EdgeStrategy.MIRROR"
"dandy-flower-2254","48.860997915267944","sconf_image(""hard/lena.png"")","3","EdgeStrategy.TF_SAME"
"clean-gorge-2253","79.08899998664856","sconf_image(""hard/lena.png"")","3","EdgeStrategy.MIRROR"
"effortless-snow-2252","55.55100083351135","sconf_image(""hard/lena.png"")","2","EdgeStrategy.TF_SAME"
"worldly-firebrand-2251","85.4513955116272","sconf_image(""hard/lena.png"")","2","EdgeStrategy.MIRROR"
"dutiful-pine-2250","68.34599876403809","sconf_image(""hard/lena.png"")","1","EdgeStrategy.TF_SAME"
"dry-wildflower-2249","77.16800236701965","sconf_image(""hard/lena.png"")","1","EdgeStrategy.MIRROR"
"curious-bee-2248","32.91700100898743","sconf_image(""hard/lena.png"")","0","EdgeStrategy.TF_SAME"
"major-wood-2247","60.077996015548706","sconf_image(""hard/lena.png"")","0","EdgeStrategy.MIRROR"
"sage-monkey-2246","36.22099494934082","sconf_image(""hard/arch.png"")","14","EdgeStrategy.TF_SAME"
"balmy-bush-2245","51.96200156211853","sconf_image(""hard/arch.png"")","14","EdgeStrategy.MIRROR"
"glad-blaze-2244","60.13300013542175","sconf_image(""hard/arch.png"")","13","EdgeStrategy.TF_SAME"
"giddy-brook-2243","73.61700057983398","sconf_image(""hard/arch.png"")","13","EdgeStrategy.MIRROR"
"cosmic-firefly-2242","39.2449996471405","sconf_image(""hard/arch.png"")","12","EdgeStrategy.TF_SAME"
"sandy-bird-2241","73.61799955368042","sconf_image(""hard/arch.png"")","12","EdgeStrategy.MIRROR"
"wobbly-serenity-2240","57.27799963951111","sconf_image(""hard/arch.png"")","11","EdgeStrategy.TF_SAME"
"winter-leaf-2239","71.04600024223328","sconf_image(""hard/arch.png"")","11","EdgeStrategy.MIRROR"
"golden-meadow-2238","49.36799740791321","sconf_image(""hard/arch.png"")","10","EdgeStrategy.TF_SAME"
"swift-valley-2237","70.23600125312805","sconf_image(""hard/arch.png"")","10","EdgeStrategy.MIRROR"
"ruby-glitter-2236","61.637651205062866","sconf_image(""hard/arch.png"")","9","EdgeStrategy.TF_SAME"
"snowy-water-2235","66.57600021362305","sconf_image(""hard/arch.png"")","9","EdgeStrategy.MIRROR"
"ethereal-snowflake-2234","62.5380003452301","sconf_image(""hard/arch.png"")","8","EdgeStrategy.TF_SAME"
"clean-hill-2233","72.24499893188477","sconf_image(""hard/arch.png"")","8","EdgeStrategy.MIRROR"
"daily-deluge-2232","45.84798336029053","sconf_image(""hard/arch.png"")","7","EdgeStrategy.TF_SAME"
"genial-sunset-2231","76.99100089073181","sconf_image(""hard/arch.png"")","7","EdgeStrategy.MIRROR"
"sandy-shadow-2230","52.16100025177002","sconf_image(""hard/arch.png"")","6","EdgeStrategy.TF_SAME"
"fearless-frog-2229","82.2200288772583","sconf_image(""hard/arch.png"")","6","EdgeStrategy.MIRROR"
"clear-terrain-2228","50.09200072288513","sconf_image(""hard/arch.png"")","5","EdgeStrategy.TF_SAME"
"dutiful-snow-2227","70.95399951934814","sconf_image(""hard/arch.png"")","5","EdgeStrategy.MIRROR"
"warm-oath-2226","57.898000717163086","sconf_image(""hard/arch.png"")","4","EdgeStrategy.TF_SAME"
"devoted-universe-2225","90.67699599266052","sconf_image(""hard/arch.png"")","4","EdgeStrategy.MIRROR"
"brisk-rain-2224","59.243999004364014","sconf_image(""hard/arch.png"")","3","EdgeStrategy.TF_SAME"
"treasured-moon-2223","85.11499977111816","sconf_image(""hard/arch.png"")","3","EdgeStrategy.MIRROR"
"crisp-plasma-2222","69.83199739456177","sconf_image(""hard/arch.png"")","2","EdgeStrategy.TF_SAME"
"curious-vortex-2221","95.60233545303343","sconf_image(""hard/arch.png"")","2","EdgeStrategy.MIRROR"
"hardy-shadow-2220","85.00300097465515","sconf_image(""hard/arch.png"")","1","EdgeStrategy.TF_SAME"
"earnest-dew-2219","111.38899850845335","sconf_image(""hard/arch.png"")","1","EdgeStrategy.MIRROR"
"happy-fog-2218","61.44699907302856","sconf_image(""hard/arch.png"")","0","EdgeStrategy.TF_SAME"
"fanciful-dream-2217","87.88225221633911","sconf_image(""hard/arch.png"")","0","EdgeStrategy.MIRROR"