"Name","Runtime","Notes","Tags","growing_jump","target_state","loss","loss0","step","total_seconds"
"glorious-violet-1544","100","-","","10","sconf_image(""final/wildflowers.png"")","0.009763185866177082","0.009763185866177082","1458","98.5869972705841"
"crisp-rain-1543","74","-","","10","sconf_image(""final/waterfall.png"")","0.00948010478168726","0.00948010478168726","1131","72.00799894332886"
"major-snow-1542","65","-","","10","sconf_image(""final/water.png"")","0.009934657253324986","0.009934657253324986","949","63.022995471954346"
"olive-moon-1541","66","-","","10","sconf_image(""final/watch.png"")","0.009831514209508896","0.009831514209508896","935","63.24599742889404"
"helpful-forest-1540","76","-","","10","sconf_image(""final/stress.png"")","0.009527773596346378","0.009527773596346378","1154","73.72399806976318"
"wild-yogurt-1539","82","-","","10","sconf_image(""final/rose.png"")","0.009400884620845318","0.009400884620845318","1279","79.84699130058289"
"winter-water-1538","108","-","","10","sconf_image(""final/pills.png"")","0.009936392307281494","0.009936392307281494","1616","105.82999753952026"
"summer-energy-1537","112","-","","10","sconf_image(""final/peppers.png"")","0.009956310503184795","0.009956310503184795","1681","109.81799936294556"
"volcanic-salad-1536","68","-","","10","sconf_image(""final/opera.png"")","0.008736592717468739","0.008736592717468739","1012","66.99799919128418"
"deft-lion-1535","96","-","","10","sconf_image(""final/newyork.png"")","0.00985010713338852","0.00985010713338852","1418","93.30499863624571"
"grateful-frog-1534","71","-","","10","sconf_image(""final/machine.png"")","0.009877647273242474","0.009877647273242474","1111","68.92900037765503"
"crimson-mountain-1533","94","-","","10","sconf_image(""final/lena.png"")","0.009576947428286076","0.009576947428286076","1315","91.25999784469604"
"unique-frog-1532","133","-","","10","sconf_image(""final/lake.png"")","0.009989903308451176","0.009989903308451176","1843","130.98699760437012"
"tough-bee-1531","86","-","","10","sconf_image(""final/kid.png"")","0.009820175357162952","0.009820175357162952","1293","83.9910020828247"
"amber-dawn-1530","67","-","","10","sconf_image(""final/fontaine.png"")","0.009909904561936855","0.009909904561936855","1065","65.00399994850159"
"revived-shadow-1529","130","-","","10","sconf_image(""final/f16.png"")","0.009892795234918594","0.009892795234918594","1892","128.1110019683838"
"polar-pine-1528","47","-","","10","sconf_image(""final/f15.png"")","0.009491843171417711","0.009491843171417711","701","45.06799602508545"
"quiet-flower-1527","90","-","","10","sconf_image(""final/corrosion.png"")","0.009808246046304704","0.009808246046304704","1338","87.69298100471497"
"silvery-meadow-1526","101","-","","10","sconf_image(""final/cathedral.png"")","0.009857016615569592","0.009857016615569592","1414","98.3049976825714"
"splendid-mountain-1525","90","-","","10","sconf_image(""final/bonito.png"")","0.009546227753162384","0.009546227753162384","1452","87.24100160598755"
"usual-resonance-1524","93","-","","10","sconf_image(""final/boat.png"")","0.009552673436701298","0.009552673436701298","1369","91.11699843406676"
"golden-sponge-1523","127","-","","10","sconf_image(""final/bear.png"")","0.00972581747919321","0.00972581747919321","1886","124.55600142478944"
"toasty-gorge-1522","58","-","","10","sconf_image(""final/beach.png"")","0.009918187744915484","0.009918187744915484","889","55.85099911689758"
"legendary-grass-1521","114","-","","10","sconf_image(""final/baboon.png"")","0.009198264218866823","0.009198264218866823","1733","111.66599822044373"
"ancient-valley-1520","195","-","","10","sconf_image(""final/arctic.png"")","0.00968827586621046","0.00968827586621046","2844","192.4319977760315"
"whole-wood-1519","131","-","","10","sconf_image(""final/arch.png"")","0.009839761070907116","0.009839761070907116","1894","129.1200008392334"
"classic-field-1518","171","-","","0","sconf_image(""final/wildflowers.png"")","0.009236211888492107","0.009236211888492107","1761","168.52999997138977"
"celestial-snowflake-1517","131","-","","0","sconf_image(""final/waterfall.png"")","0.009925797581672668","0.009925797581672668","1355","129.08400130271912"
"dry-fog-1516","116","-","","0","sconf_image(""final/water.png"")","0.0098705617710948","0.0098705617710948","1193","113.72899842262268"
"firm-fog-1515","98","-","","0","sconf_image(""final/watch.png"")","0.009393802843987942","0.009393802843987942","998","95.253000497818"
"unique-donkey-1514","115","-","","0","sconf_image(""final/stress.png"")","0.009401378221809864","0.009401378221809864","1188","113.085999250412"
"fresh-puddle-1513","180","-","","0","sconf_image(""final/rose.png"")","0.00976234208792448","0.00976234208792448","1876","177.94500184059143"
"logical-sound-1512","148","-","","0","sconf_image(""final/pills.png"")","0.009958243928849695","0.009958243928849695","1533","145.6499981880188"
"laced-elevator-1511","151","-","","0","sconf_image(""final/peppers.png"")","0.008976995013654232","0.008976995013654232","1569","149.12299823760986"
"ethereal-brook-1510","170","-","","0","sconf_image(""final/opera.png"")","0.009981620125472546","0.009981620125472546","1775","167.47799634933472"
"sparkling-shadow-1509","152","-","","0","sconf_image(""final/newyork.png"")","0.00982112716883421","0.00982112716883421","1582","149.67299556732178"
"scarlet-sun-1508","104","-","","0","sconf_image(""final/machine.png"")","0.009851847775280476","0.009851847775280476","1051","101.82199597358704"
"atomic-hill-1507","160","-","","0","sconf_image(""final/lena.png"")","0.009319344535470009","0.009319344535470009","1669","157.49200057983398"
"good-voice-1506","144","-","","0","sconf_image(""final/lake.png"")","0.009250815026462078","0.009250815026462078","1493","141.5289945602417"
"royal-galaxy-1505","138","-","","0","sconf_image(""final/kid.png"")","0.009580054320394993","0.009580054320394993","1435","135.81999897956848"
"drawn-cloud-1504","93","-","","0","sconf_image(""final/fontaine.png"")","0.009226293303072453","0.009226293303072453","962","90.96899890899658"
"gentle-cherry-1503","133","-","","0","sconf_image(""final/f16.png"")","0.00957141164690256","0.00957141164690256","1381","130.83099460601807"
"deft-water-1502","77","-","","0","sconf_image(""final/f15.png"")","0.009305666200816631","0.009305666200816631","781","74.69499731063843"
"fresh-puddle-1501","128","-","","0","sconf_image(""final/corrosion.png"")","0.00994319561868906","0.00994319561868906","1335","125.8989999294281"
"upbeat-cherry-1500","136","-","","0","sconf_image(""final/cathedral.png"")","0.009735800325870514","0.009735800325870514","1410","133.61999320983887"
"stoic-darkness-1499","110","-","","0","sconf_image(""final/bonito.png"")","0.00933969672769308","0.00933969672769308","1140","108.09600019454956"
"stoic-glitter-1498","150","-","","0","sconf_image(""final/boat.png"")","0.00941244326531887","0.00941244326531887","1563","148.06499862670898"
"scarlet-forest-1497","93","-","","0","sconf_image(""final/bear.png"")","0.009882797487080095","0.009882797487080095","950","90.48800015449524"
"noble-gorge-1496","90","-","","0","sconf_image(""final/beach.png"")","0.009612273424863815","0.009612273424863815","917","87.26999998092651"
"deft-wave-1495","122","-","","0","sconf_image(""final/baboon.png"")","0.00978127494454384","0.00978127494454384","1267","120.2640016078949"
"fiery-snowflake-1494","181","-","","0","sconf_image(""final/arctic.png"")","0.008623355999588966","0.008623355999588966","1893","179.15500020980835"
"kind-sea-1493","213","-","","0","sconf_image(""final/arch.png"")","0.008233307860791683","0.008233307860791683","2244","210.85300040245056"
"logical-thunder-1492","104","-","","10","sconf_image(""final/wildflowers.png"")","0.009791535325348375","0.009791535325348375","1586","101.97600054740906"
"effortless-field-1491","91","-","","10","sconf_image(""final/waterfall.png"")","0.008923165500164032","0.008923165500164032","1422","88.6249988079071"
"different-pond-1490","79","-","","10","sconf_image(""final/water.png"")","0.00971792545169592","0.00971792545169592","1150","77.92999815940857"
"graceful-breeze-1489","65","-","","10","sconf_image(""final/watch.png"")","0.0092173358425498","0.0092173358425498","1001","63.821999311447144"
"magic-thunder-1488","67","-","","10","sconf_image(""final/stress.png"")","0.00992401037365198","0.00992401037365198","1046","65.8929991722107"
"leafy-flower-1487","101","-","","10","sconf_image(""final/rose.png"")","0.008848008699715137","0.008848008699715137","1545","99.82099962234496"
"prime-darkness-1486","111","-","","10","sconf_image(""final/pills.png"")","0.009985284879803658","0.009985284879803658","1614","108.38199973106384"
"jolly-sea-1485","82","-","","10","sconf_image(""final/peppers.png"")","0.00924654584378004","0.00924654584378004","1278","79.88199949264526"
"curious-pyramid-1484","85","-","","10","sconf_image(""final/opera.png"")","0.009987697005271912","0.009987697005271912","1246","82.3789975643158"
"comfy-energy-1483","92","-","","10","sconf_image(""final/newyork.png"")","0.009930719621479511","0.009930719621479511","1362","89.7139823436737"
"earthy-planet-1482","79","-","","10","sconf_image(""final/machine.png"")","0.008642912842333317","0.008642912842333317","1297","76.12099838256836"
"balmy-dawn-1481","83","-","","10","sconf_image(""final/lena.png"")","0.009043827652931212","0.009043827652931212","1237","80.52699780464172"
"copper-leaf-1480","119","-","","10","sconf_image(""final/lake.png"")","0.009538489393889904","0.009538489393889904","1825","117.70000219345091"
"glorious-fire-1479","90","-","","10","sconf_image(""final/kid.png"")","0.00955319032073021","0.00955319032073021","1272","87.31399774551392"
"summer-dream-1478","75","-","","10","sconf_image(""final/fontaine.png"")","0.009509197436273098","0.009509197436273098","1171","72.79899787902832"
"earnest-puddle-1477","149","-","","10","sconf_image(""final/f16.png"")","0.009487800300121307","0.009487800300121307","2063","146.7259976863861"
"royal-snowflake-1476","43","-","","10","sconf_image(""final/f15.png"")","0.009358606301248074","0.009358606301248074","668","40.91199827194214"
"glad-wind-1475","98","-","","10","sconf_image(""final/corrosion.png"")","0.009605693630874155","0.009605693630874155","1431","96.23398184776306"
"solar-sun-1474","100","-","","10","sconf_image(""final/cathedral.png"")","0.009892157278954984","0.009892157278954984","1416","97.41199922561646"
"hopeful-lake-1473","84","-","","10","sconf_image(""final/bonito.png"")","0.00996600929647684","0.00996600929647684","1224","81.62699818611145"
"morning-sea-1472","121","-","","10","sconf_image(""final/boat.png"")","0.009923978708684444","0.009923978708684444","1723","119.23900055885316"
"fast-sun-1471","93","-","","10","sconf_image(""final/bear.png"")","0.009608502499759196","0.009608502499759196","1472","90.1819999217987"
"comic-pyramid-1470","50","-","","10","sconf_image(""final/beach.png"")","0.009709932841360567","0.009709932841360567","785","48.22699880599976"
"gentle-surf-1469","85","-","","10","sconf_image(""final/baboon.png"")","0.009872011840343475","0.009872011840343475","1369","82.29699850082397"
"polished-wood-1468","197","-","","10","sconf_image(""final/arctic.png"")","0.009699550457298756","0.009699550457298756","2754","194.538996219635"
"vague-dream-1467","136","-","","10","sconf_image(""final/arch.png"")","0.009663048200309277","0.009663048200309277","2051","134.39600157737732"
"apricot-paper-1466","174","-","","0","sconf_image(""final/wildflowers.png"")","0.009995441883802414","0.009995441883802414","1824","172.04599928855896"
"fearless-deluge-1465","99","-","","0","sconf_image(""final/waterfall.png"")","0.009979017078876495","0.009979017078876495","1026","97.6339979171753"
"fresh-wildflower-1464","111","-","","0","sconf_image(""final/water.png"")","0.009618126787245274","0.009618126787245274","1143","108.49000024795532"
"vibrant-serenity-1463","85","-","","0","sconf_image(""final/watch.png"")","0.009984980337321758","0.009984980337321758","886","84.16699528694153"
"swift-wildflower-1462","99","-","","0","sconf_image(""final/stress.png"")","0.009670466184616089","0.009670466184616089","1032","97.81799626350404"
"neat-smoke-1461","145","-","","0","sconf_image(""final/rose.png"")","0.009417380206286907","0.009417380206286907","1512","143.03300142288208"
"dutiful-hill-1460","125","-","","0","sconf_image(""final/pills.png"")","0.009339298121631144","0.009339298121631144","1298","123.72799873352052"
"confused-music-1459","99","-","","0","sconf_image(""final/peppers.png"")","0.009721347130835056","0.009721347130835056","1023","97.17799997329712"
"stilted-frost-1458","133","-","","0","sconf_image(""final/opera.png"")","0.009835951030254364","0.009835951030254364","1381","131.35199975967407"
"lucky-river-1457","182","-","","0","sconf_image(""final/newyork.png"")","0.009796720929443836","0.009796720929443836","1894","179.76499843597412"
"logical-universe-1456","105","-","","0","sconf_image(""final/machine.png"")","0.00986246671527624","0.00986246671527624","1073","102.18300104141235"
"devoted-pond-1455","139","-","","0","sconf_image(""final/lena.png"")","0.009441898204386234","0.009441898204386234","1444","136.84600067138672"
"cosmic-snowball-1454","141","-","","0","sconf_image(""final/lake.png"")","0.009977317415177822","0.009977317415177822","1462","138.84799933433533"
"driven-moon-1453","128","-","","0","sconf_image(""final/kid.png"")","0.009171034209430218","0.009171034209430218","1205","126.04099440574646"
"rose-butterfly-1452","113","-","","0","sconf_image(""final/fontaine.png"")","0.009321272373199465","0.009321272373199465","1040","110.86299800872804"
"splendid-glitter-1451","123","-","","0","sconf_image(""final/f16.png"")","0.00991114228963852","0.00991114228963852","1198","120.51700043678284"
"crimson-pine-1450","88","-","","0","sconf_image(""final/f15.png"")","0.009866837412118912","0.009866837412118912","633","69.54698324203491"
"rich-pyramid-1449","155","-","","0","sconf_image(""final/corrosion.png"")","0.009995016269385816","0.009995016269385816","1346","126.88099765777588"
"skilled-meadow-1448","126","-","","0","sconf_image(""final/cathedral.png"")","0.009950759820640089","0.009950759820640089","1303","123.25799679756165"
"robust-wood-1447","100","-","","0","sconf_image(""final/bonito.png"")","0.009697300381958485","0.009697300381958485","1031","97.99299931526184"
"floral-sea-1446","158","-","","0","sconf_image(""final/boat.png"")","0.009872585535049438","0.009872585535049438","1632","154.49399852752686"
"chocolate-microwave-1445","140","-","","0","sconf_image(""final/bear.png"")","0.0097570875659585","0.0097570875659585","1450","137.7550003528595"
"copper-cosmos-1444","77","-","","0","sconf_image(""final/beach.png"")","0.008866382762789726","0.008866382762789726","788","74.79099988937378"
"worthy-pyramid-1443","137","-","","0","sconf_image(""final/baboon.png"")","0.0099682891741395","0.0099682891741395","1428","134.30400013923645"
"denim-glade-1442","159","-","","0","sconf_image(""final/arctic.png"")","0.009780893102288246","0.009780893102288246","1672","156.78999996185303"
"dauntless-field-1441","154","-","","0","sconf_image(""final/arch.png"")","0.009149420075118542","0.009149420075118542","1626","152.0669994354248"
"smooth-snowflake-1440","110","-","","10","sconf_image(""final/wildflowers.png"")","0.009989762678742409","0.009989762678742409","1614","108.04299807548524"
"sparkling-dust-1439","93","-","","10","sconf_image(""final/waterfall.png"")","0.009699750691652298","0.009699750691652298","1307","90.9539988040924"
"denim-monkey-1438","87","-","","10","sconf_image(""final/water.png"")","0.009138028137385843","0.009138028137385843","1163","84.17399835586548"
"unique-frog-1437","62","-","","10","sconf_image(""final/watch.png"")","0.009892400354146956","0.009892400354146956","920","59.54099988937378"
"colorful-wildflower-1436","74","-","","10","sconf_image(""final/stress.png"")","0.009874658659100533","0.009874658659100533","1129","72.08197951316833"
"fast-feather-1435","99","-","","10","sconf_image(""final/rose.png"")","0.008979395031929016","0.008979395031929016","1404","96.8149960041046"
"major-durian-1434","142","-","","10","sconf_image(""final/pills.png"")","0.009684239514172075","0.009684239514172075","2066","140.1519968509674"
"curious-bush-1433","94","-","","10","sconf_image(""final/peppers.png"")","0.00980594288557768","0.00980594288557768","1420","91.32099866867064"
"fearless-flower-1432","66","-","","10","sconf_image(""final/opera.png"")","0.0099053755402565","0.0099053755402565","920","63.88199996948242"
"faithful-firebrand-1431","119","-","","10","sconf_image(""final/newyork.png"")","0.009613467380404472","0.009613467380404472","1566","116.71199989318848"
"lunar-elevator-1430","84","-","","10","sconf_image(""final/machine.png"")","0.00963826570659876","0.00963826570659876","1334","81.29699945449829"
"kind-dream-1429","86","-","","10","sconf_image(""final/lena.png"")","0.009743898175656796","0.009743898175656796","1414","83.55899715423584"
"hearty-vortex-1428","196","-","","10","sconf_image(""final/lake.png"")","0.00925524439662695","0.00925524439662695","2804","194.2129988670349"
"feasible-cherry-1427","93","-","","10","sconf_image(""final/kid.png"")","0.009164799936115742","0.009164799936115742","1419","90.78400349617004"
"earnest-star-1426","95","-","","10","sconf_image(""final/fontaine.png"")","0.009732913225889206","0.009732913225889206","1418","92.46999621391296"
"splendid-deluge-1425","113","-","","10","sconf_image(""final/f16.png"")","0.009329388849437237","0.009329388849437237","1661","110.41899824142456"
"tough-water-1424","53","-","","10","sconf_image(""final/f15.png"")","0.009390976279973984","0.009390976279973984","787","50.56899881362915"
"good-puddle-1423","75","-","","10","sconf_image(""final/corrosion.png"")","0.009388313628733158","0.009388313628733158","1079","72.98599982261658"
"swift-paper-1422","97","-","","10","sconf_image(""final/cathedral.png"")","0.009600612334907057","0.009600612334907057","1321","94.94999980926514"
"easy-breeze-1421","83","-","","10","sconf_image(""final/bonito.png"")","0.009591531939804554","0.009591531939804554","1312","80.64899969100952"
"wild-pond-1420","139","-","","10","sconf_image(""final/boat.png"")","0.009953836910426617","0.009953836910426617","1928","136.63000178337097"
"apricot-river-1419","113","-","","10","sconf_image(""final/bear.png"")","0.009852806106209757","0.009852806106209757","1698","110.4169819355011"
"dauntless-firefly-1418","64","-","","10","sconf_image(""final/beach.png"")","0.00984728243201971","0.00984728243201971","1004","61.580000162124634"
"robust-sponge-1417","97","-","","10","sconf_image(""final/baboon.png"")","0.009781557135283949","0.009781557135283949","1514","94.51499843597412"
"legendary-lion-1416","191","-","","10","sconf_image(""final/arctic.png"")","0.009870155714452268","0.009870155714452268","2488","188.94999814033508"
"swept-wildflower-1415","100","-","","10","sconf_image(""final/arch.png"")","0.009611431509256365","0.009611431509256365","1506","97.67998147010805"
"gentle-dust-1414","146","-","","0","sconf_image(""final/wildflowers.png"")","0.009175442159175873","0.009175442159175873","1506","144.07199597358704"
"glamorous-moon-1413","89","-","","0","sconf_image(""final/waterfall.png"")","0.009482820518314838","0.009482820518314838","900","87.20000052452087"
"olive-dust-1412","110","-","","0","sconf_image(""final/water.png"")","0.009865415282547474","0.009865415282547474","1122","108.12498116493224"
"smart-microwave-1411","82","-","","0","sconf_image(""final/watch.png"")","0.009475345723330976","0.009475345723330976","829","79.52499961853027"
"silvery-sound-1410","158","-","","0","sconf_image(""final/stress.png"")","0.009633832611143587","0.009633832611143587","1632","156.04099798202515"
"comfy-meadow-1409","141","-","","0","sconf_image(""final/rose.png"")","0.009515002369880676","0.009515002369880676","1457","138.50000190734863"
"upbeat-dawn-1408","188","-","","0","sconf_image(""final/pills.png"")","0.009318586438894272","0.009318586438894272","1957","185.68999862670896"
"helpful-salad-1407","138","-","","0","sconf_image(""final/peppers.png"")","0.009965886361896992","0.009965886361896992","1420","136.33899641036987"
"autumn-energy-1406","149","-","","0","sconf_image(""final/opera.png"")","0.009870871901512146","0.009870871901512146","1533","146.95099806785583"
"decent-pond-1405","224","-","","0","sconf_image(""final/newyork.png"")","0.009924530982971191","0.009924530982971191","2314","221.7519958019257"
"stellar-field-1404","131","-","","0","sconf_image(""final/machine.png"")","0.009819314815104008","0.009819314815104008","1368","129.578999042511"
"revived-fire-1403","147","-","","0","sconf_image(""final/lena.png"")","0.009931386448442936","0.009931386448442936","1524","144.67600011825562"
"happy-morning-1402","214","-","","0","sconf_image(""final/lake.png"")","0.008159875869750977","0.008159875869750977","2237","211.5560004711151"
"fiery-snowball-1401","130","-","","0","sconf_image(""final/kid.png"")","0.009340099059045317","0.009340099059045317","1350","128.3259794712067"
"lyric-energy-1400","89","-","","0","sconf_image(""final/fontaine.png"")","0.009896219708025455","0.009896219708025455","911","86.978999376297"
"solar-terrain-1399","141","-","","0","sconf_image(""final/f16.png"")","0.009318385273218157","0.009318385273218157","1456","138.3270001411438"
"swept-field-1398","70","-","","0","sconf_image(""final/f15.png"")","0.008787539787590504","0.008787539787590504","705","67.551997423172"
"desert-bird-1397","165","-","","0","sconf_image(""final/corrosion.png"")","0.009975391440093516","0.009975391440093516","1739","163.59199786186218"
"smooth-sun-1396","148","-","","0","sconf_image(""final/cathedral.png"")","0.009966159239411354","0.009966159239411354","1543","145.96999788284302"
"dauntless-galaxy-1395","100","-","","0","sconf_image(""final/bonito.png"")","0.009889467619359492","0.009889467619359492","1020","97.27599883079527"
"super-forest-1394","112","-","","0","sconf_image(""final/boat.png"")","0.009517497383058071","0.009517497383058071","1151","109.41799998283386"
"breezy-thunder-1393","143","-","","0","sconf_image(""final/bear.png"")","0.009628459811210632","0.009628459811210632","1484","141.0119993686676"
"glad-rain-1392","74","-","","0","sconf_image(""final/beach.png"")","0.008913378231227398","0.008913378231227398","751","72.07200169563293"
"polar-oath-1391","137","-","","0","sconf_image(""final/baboon.png"")","0.009734231047332289","0.009734231047332289","1424","134.85600066184998"
"silver-violet-1390","168","-","","0","sconf_image(""final/arctic.png"")","0.009698857553303242","0.009698857553303242","1749","165.75999999046326"
"laced-lion-1389","222","-","","0","sconf_image(""final/arch.png"")","0.00991137232631445","0.00991137232631445","2329","219.57500004768372"
"worldly-field-1388","118","-","","10","sconf_image(""final/wildflowers.png"")","0.009210377931594849","0.009210377931594849","1746","115.25600123405457"
"distinctive-moon-1387","95","-","","10","sconf_image(""final/waterfall.png"")","0.009510049596428871","0.009510049596428871","1474","92.44700026512146"
"elated-dew-1386","75","-","","10","sconf_image(""final/water.png"")","0.009950350970029833","0.009950350970029833","1068","72.79999899864197"
"glorious-snowball-1385","56","-","","10","sconf_image(""final/watch.png"")","0.009588240645825865","0.009588240645825865","866","53.24999976158142"
"polished-sound-1384","71","-","","10","sconf_image(""final/stress.png"")","0.009623810648918152","0.009623810648918152","1019","68.285001039505"
"light-snow-1383","107","-","","10","sconf_image(""final/rose.png"")","0.009351982735097408","0.009351982735097408","1518","104.39200019836426"
"solar-firefly-1382","108","-","","10","sconf_image(""final/pills.png"")","0.009777112863957882","0.009777112863957882","1711","105.648996591568"
"splendid-totem-1381","100","-","","10","sconf_image(""final/peppers.png"")","0.009540408849716188","0.009540408849716188","1624","97.94500088691711"
"cool-hill-1380","90","-","","10","sconf_image(""final/opera.png"")","0.009772359393537045","0.009772359393537045","1262","87.61799836158752"
"graceful-pond-1379","123","-","","10","sconf_image(""final/newyork.png"")","0.009482375346124172","0.009482375346124172","1780","121.09599947929382"
"splendid-brook-1378","91","-","","10","sconf_image(""final/machine.png"")","0.009516596794128418","0.009516596794128418","1326","89.08900094032288"
"fiery-monkey-1377","86","-","","10","sconf_image(""final/lena.png"")","0.0094197615981102","0.0094197615981102","1266","83.50700163841248"
"noble-glade-1376","139","-","","10","sconf_image(""final/lake.png"")","0.00962914153933525","0.00962914153933525","2120","137.32900071144104"
"neat-jazz-1375","109","-","","10","sconf_image(""final/kid.png"")","0.008858165703713894","0.008858165703713894","1566","106.4520013332367"
"divine-river-1374","62","-","","10","sconf_image(""final/fontaine.png"")","0.009381527081131937","0.009381527081131937","955","61.12299823760986"
"bright-hill-1373","115","-","","10","sconf_image(""final/f16.png"")","0.009411348961293696","0.009411348961293696","1787","112.55999946594238"
"usual-sunset-1372","42","-","","10","sconf_image(""final/f15.png"")","0.009595667012035848","0.009595667012035848","622","39.47899889945984"
"decent-donkey-1371","107","-","","10","sconf_image(""final/corrosion.png"")","0.009907037019729614","0.009907037019729614","1472","105.07599711418152"
"solar-totem-1370","106","-","","10","sconf_image(""final/cathedral.png"")","0.00995488464832306","0.00995488464832306","1576","104.3039984703064"
"youthful-dream-1369","84","-","","10","sconf_image(""final/bonito.png"")","0.009836210869252682","0.009836210869252682","1232","82.98999738693237"
"youthful-totem-1368","99","-","","10","sconf_image(""final/boat.png"")","0.009993304498493671","0.009993304498493671","1469","96.90699577331544"
"glad-river-1367","111","-","","10","sconf_image(""final/bear.png"")","0.009704156778752804","0.009704156778752804","1669","109.03400015830994"
"fast-resonance-1366","61","-","","10","sconf_image(""final/beach.png"")","0.009430669248104095","0.009430669248104095","955","59.510990142822266"
